record_id,lesson_id,lesson_number,lesson_title,exercise_order,exercise_type,textbook_page,textbook_page_range,source_pdf_page,source_pdf_page_range,section_id,section_label,prompt_raw,options_raw,audio_asset_ids,related_text_dialogue_ids,answer_status,review_status,source_note,uncertainty,source_file
E08-003,boya-intermediate-i-lesson-08,8,学汉语的苦恼,3,guided_speaking,113,,,,S08-003,词语理解,用三至五句话回答6个问题，并使用画线词语。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-004,boya-intermediate-i-lesson-08,8,学汉语的苦恼,4,listen_repeat_explain,113,,,,S08-004,语句理解,听录音，跟读句子，并解释画线词语的意思。,,"[""A08-003""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-005,boya-intermediate-i-lesson-08,8,学汉语的苦恼,5,listen_repeat_speaking,114,,,,S08-004,语句理解,听录音，跟读句子，并用画线词语各说一句话，共5句。,,"[""A08-004""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-006,boya-intermediate-i-lesson-08,8,学汉语的苦恼,6,listening_fill_blank,114,,,,S08-005,语段理解,听第一遍录音，完成汉字学习对话的5个填空。,,"[""A08-005""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-007,boya-intermediate-i-lesson-08,8,学汉语的苦恼,7,listening_true_false,115,,,,S08-005,语段理解,听第二遍录音，判断4句话正误。,,"[""A08-005""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-008,boya-intermediate-i-lesson-08,8,学汉语的苦恼,8,listening_open_response,115,,,,S08-005,语段理解,听后复述形声字概念。,,"[""A08-005""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-009,boya-intermediate-i-lesson-08,8,学汉语的苦恼,9,pattern_dialogue_completion,115,,,,S08-006,口语句式,用“别提了”完成4组对话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-010,boya-intermediate-i-lesson-08,8,学汉语的苦恼,10,pattern_examples,116,,,,S08-006,口语句式,用“比方说”为会多种语言、天气寒冷、脾气古怪举例。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-011,boya-intermediate-i-lesson-08,8,学汉语的苦恼,11,pattern_dialogue_completion,116,,,,S08-006,口语句式,用“说得倒容易”完成3组对话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-012,boya-intermediate-i-lesson-08,8,学汉语的苦恼,12,pattern_inference,116,,,,S08-006,口语句式,用“听你这么一说”完成3组对话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-013,boya-intermediate-i-lesson-08,8,学汉语的苦恼,13,culture_discussion,117,,,,S08-007,文化知识,比较汉语和本国语言，讨论公共场合不宜谈论的话题和不能直接说的话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-014,boya-intermediate-i-lesson-08,8,学汉语的苦恼,14,reading_comprehension,"[117,118]",117–118,,,S08-007,文化知识,阅读《禁忌语》，回答3个问题。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-015,boya-intermediate-i-lesson-08,8,学汉语的苦恼,15,speech,118,,,,S08-008,拓展练习,围绕学汉字的苦恼和乐趣、记汉字窍门做三分钟演讲。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-016,boya-intermediate-i-lesson-08,8,学汉语的苦恼,16,character_competition,118,,,,S08-008,拓展练习,分组进行偏旁识字竞赛。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-017,boya-intermediate-i-lesson-08,8,学汉语的苦恼,17,word_competition,118,,,,S08-008,拓展练习,围圈进行带单音节动词组词竞赛。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-018,boya-intermediate-i-lesson-08,8,学汉语的苦恼,18,picture_character_quiz,119,,,,S08-008,拓展练习,看图说出十二生肖中的象形字。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-019,boya-intermediate-i-lesson-08,8,学汉语的苦恼,19,classroom_exchange,120,,,,S08-010,课前准备,解释断句并说明“下雨天留客天留我不留”的不同断句和意思。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-020,boya-intermediate-i-lesson-08,8,学汉语的苦恼,20,research_preparation,120,,,,S08-010,课前准备,整理丹麦作家安徒生及其作品的相关知识。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-021,boya-intermediate-i-lesson-08,8,学汉语的苦恼,21,loanword_table,121,,,,S08-011,词语理解,说明表中外来词的准确意思、来源，并补充例子。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-022,boya-intermediate-i-lesson-08,8,学汉语的苦恼,22,listening_comprehension_questions,121,,,,S08-011,词语理解,听对话，回答6个问题。,,"[""A08-007""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-023,boya-intermediate-i-lesson-08,8,学汉语的苦恼,23,listening_multiple_choice,"[121,122]",121–122,,,S08-011,词语理解,选出与所听句子意思相近的一项，共4题。,,"[""A08-008""]",,not_provided_in_source,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-024,boya-intermediate-i-lesson-08,8,学汉语的苦恼,24,listen_punctuation,122,,,,S08-012,语句理解,朗读3个句子，听录音比较断句和意思。,,"[""A08-009""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-025,boya-intermediate-i-lesson-08,8,学汉语的苦恼,25,punctuation,122,,,,S08-012,语句理解,给关于李甲待客的故事加标点，再听录音检查断句。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-026,boya-intermediate-i-lesson-08,8,学汉语的苦恼,26,listening_fill_blank,123,,,,S08-013,语段理解,听第一遍录音，完成断句对话的5个填空。,,"[""A08-011""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-027,boya-intermediate-i-lesson-08,8,学汉语的苦恼,27,listening_true_false,123,,,,S08-013,语段理解,听第二遍录音，判断3句话正误。,,"[""A08-011""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-028,boya-intermediate-i-lesson-08,8,学汉语的苦恼,28,listening_open_response,123,,,,S08-013,语段理解,听后介绍安娜为什么觉得读课文最难。,,"[""A08-011""]",,audio_dependent,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-029,boya-intermediate-i-lesson-08,8,学汉语的苦恼,29,pattern_dialogue_completion,"[123,124]",123–124,,,S08-014,口语句式,用“对……来说”完成3组对话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-030,boya-intermediate-i-lesson-08,8,学汉语的苦恼,30,pattern_rewrite,124,,,,S08-014,口语句式,用“……得很”改写3个句子。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-031,boya-intermediate-i-lesson-08,8,学汉语的苦恼,31,pattern_dialogue_completion,125,,,,S08-014,口语句式,用“……归……，不过／可是／但是……”完成3组对话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-032,boya-intermediate-i-lesson-08,8,学汉语的苦恼,32,culture_discussion,125,,,,S08-015,文化知识,讨论本国不适宜公开谈论的话题和委婉表达方式。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-033,boya-intermediate-i-lesson-08,8,学汉语的苦恼,33,reading_comprehension,"[125,126]",125–126,,,S08-015,文化知识,阅读《委婉语》，回答2个问题。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-034,boya-intermediate-i-lesson-08,8,学汉语的苦恼,34,paragraph_speaking,126,,,,S08-016,拓展练习,讲述自己或朋友学习汉语过程中的一个笑话。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-035,boya-intermediate-i-lesson-08,8,学汉语的苦恼,35,person_presentation,126,,,,S08-016,拓展练习,以多媒体形式介绍安徒生和他的作品。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-036,boya-intermediate-i-lesson-08,8,学汉语的苦恼,36,classroom_column,126,,,,S08-016,拓展练习,收集学习汉语过程中的趣闻，办“趣味汉语”专栏并评比。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
E08-037,boya-intermediate-i-lesson-08,8,学汉语的苦恼,37,classroom_discussion,126,,,,S08-016,拓展练习,向中国朋友了解8个带“打”字词语的现代含义。,,,,open,visually_confirmed,,,work/boya-intermediate/extractions/structured-lesson-08.json
