grammar_id,lesson_key,textbook_id,volume,lesson_id,lesson_number,lesson_title,pattern,function_zh,meaning_vi,meaning_vi_status,example_sentence_zh,evidence_zh,source_section,source_pdf_page,source_printed_page,source_pdf_pages,source_printed_pages,source_status,needs_manual,source_notes
boya-elementary-i:lesson-07:audit-grammar-001,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,在+地点（住／存在）,,在加 địa điểm diễn tả ở hoặc sống tại một nơi; dùng với động từ như 住 hoặc 有.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-07:audit-grammar-002,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,你……在哪儿？,,Dùng 在哪儿 sau chủ ngữ để hỏi người hoặc vật ở đâu.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-07:audit-grammar-003,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,的+方位词与处所省略的,,的 kết hợp từ chỉ vị trí tạo cụm như 我的旁边; với nơi chốn quen thuộc đôi khi có thể lược 的.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-07:audit-grammar-004,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,就+动词（加强肯定）,,就 đứng trước động từ để nhấn mạnh sự khẳng định hoặc sự việc xảy ra đúng như vậy.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-07:audit-grammar-005,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,欢迎+去／来+地点+V,,Dùng 欢迎加 来或去 và địa điểm để mời ai đến một nơi.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-07:audit-grammar-006,boya-elementary-i:lesson-07,boya-elementary-i,初级起步篇 I,lesson-07,7,欢迎去我家玩儿,吗问句,,吗 ở cuối câu biến câu kể thành câu hỏi đúng sai.,translated_subagent_draft,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,你……在哪儿？；你的……在这儿吗？；你住在哪儿？；我住在学校外边。；她的家就在我们学校的东边。；欢迎去我家玩儿。；右边是谁的房间？,注意／就；参考句式／处所；重点句子／问题提示,56,45,56;58;60,45;47;49,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-001,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,时间词作状语,,Từ chỉ thời gian thường đứng trước động từ để nói hành động diễn ra khi nào.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-002,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,有／没有+时间、课、事,,Dùng 有 hoặc 没有 trước thời gian lớp học hay việc để nói có hoặc không có.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-003,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,几点／多少点、点半、一刻、差,,Dùng 几点 hoặc 多少点 để hỏi giờ; 点半 一刻 và 差 dùng để nói các mốc giờ cụ thể.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-004,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,吧句末建议／邀请,,吧 ở cuối câu làm lời đề nghị hoặc lời mời nhẹ nhàng.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-005,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,一起+V,,一起 đặt trước động từ để nói cùng làm một việc.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-08:audit-grammar-006,boya-elementary-i:lesson-08,boya-elementary-i,初级起步篇 I,lesson-08,8,明天晚上你有时间吗,两在量词前,,Dùng 两 thay cho 二 trước lượng từ khi nói hai đơn vị.,translated_subagent_draft,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,你今天上午八点有课吗？；有什么课？；明天呢？；你几点有时间？；明天晚上你有时间吗？；我们一起吃饭吧？；明天下午我没有课。,注意／两与量词；参考句式／时间表；参考句式／交际练习、重点句子,64,53,64;67;68,53;56;57,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-09:audit-grammar-001,boya-elementary-i:lesson-09,boya-elementary-i,初级起步篇 I,lesson-09,9,我们怎么去,怎么+V,,Dùng 怎么 trước động từ để hỏi cách làm hoặc phương thức.,translated_subagent_draft,A：我们怎么去……？B：我们……去。；我们怎么去？；我们骑自行车去吧。；他不在办公室。；我加一下儿你的微信吧。；这样吧，快递你给我朋友吧。,A：我们怎么去……？B：我们……去。；我们怎么去？；我们骑自行车去吧。；他不在办公室。；我加一下儿你的微信吧。；这样吧，快递你给我朋友吧。,参考句式／电话号码与交通；注意／这样吧；重点句子,76,65,76;77;79,65;66;68,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
boya-elementary-i:lesson-09:audit-grammar-002,boya-elementary-i:lesson-09,boya-elementary-i,初级起步篇 I,lesson-09,9,我们怎么去,交通工具+V（骑自行车／坐车）,,Đặt phương tiện trước động từ phù hợp để nói cách di chuyển như 骑自行车 hoặc 坐车.,translated_subagent_draft,A：我们怎么去……？B：我们……去。；我们怎么去？；我们骑自行车去吧。；他不在办公室。；我加一下儿你的微信吧。；这样吧，快递你给我朋友吧。,A：我们怎么去……？B：我们……去。；我们怎么去？；我们骑自行车去吧。；他不在办公室。；我加一下儿你的微信吧。；这样吧，快递你给我朋友吧。,参考句式／电话号码与交通；注意／这样吧；重点句子,76,65,76;77;79,65;66;68,explicit_section_ocr_needs_manual,true,独立 PDF 语法审计草稿；参考句式／句型明确出现，仍需逐页人工核对。
